document_id,views,depth,full_reads_percent
627ff0d39a7947729e9dfa90RPAwzb0eSzC-Dcq2ZocUfA,7698.673879025184,1.0455856724632218,26.72749775313168
625db0299a7947d767282409xdaiS-EsSdOcJ5H8rgpO5g,36802.42513266929,1.0581302884258714,30.09023558066538
6282433e9a79470b9c70a35cGBn3ze4UTsyvC35EfQs6VA,9631.16914995305,1.0634739534103954,31.784281903547896
61fc8bea9a79472d0879337bsOYQIXzMQtGy1XCKl6xsHw,5969.956387934235,1.1716559769337842,38.34932910366219
62033fe69a7947be30a670aaeFUrrXexSh-xrR_1oGc6-w,19750.93556139658,1.1409273802482522,21.48264843856581
6203b0069a7947f3eede1eb2qy1XDNoUQ3GBeAionL5UTQ,124737.3294993977,1.1494766450788276,38.11155396607888
624c3fd09a79476502f307e2exWaNqt-QmKcchXKQ-8KNw,21818.239488220646,1.172754832805949,32.617935224016996
623b5bcc9a79477293c33b56Rbe7Ti8uQlyni2v1TTPTaA,108146.59686809372,1.114522701940402,28.204126053435573
620104a99a7947846c646260vGhSVhpFT1iy6VZ0oq-oew,15156.05562847509,1.1447537213023056,26.418812440703526
624ffda39a794729f99bad79ZIebQLUATRWSnc37OMbrRQ,14300.456864657453,1.09100083086449,34.94143531945721
6277b3ff9a7947214f2f4893-tYxWzW4Qbmn-jwILfFFjA,4787.9012554110595,1.0577625912619255,36.478235480052135
624fd3a89a794716d372544f5CUAzs10TwWOwdg3dnyrFA,24072.08342503468,1.117141615441054,33.62380080486224
6262672c9a7947edb8be11e9AoBTZKPtRCy9Mu7fNFw_gA,7808.33760001581,1.072868529077044,41.81655891837237
6268bb739a79474eb1121e2eeAd9_fJrTnKh_MdcLYPqAw,14293.29591673703,1.0450650340727181,28.007336719109098
6265f69e9a79474dc2dcb6eajq2srWZJTEeJvA4sAJhTdA,9775.74043449001,1.0441477559804755,32.78512159232959
6266f5389a7947b2e3ce1ba6qNyzvIL0Rl2zal9wzUl16A,2711.309484318648,1.0591042917883422,36.49263377940812
624ff0e19a79472411f31b43OlIGX3f9RN-Uop357_p98g,15668.094432934951,1.1028250701652889,40.10775523295514
623faeaa9a7947653470b1a0fI8XS2MXRyaNdNuJJW9VjA,79731.22956270375,1.1187303098560204,31.371342817651342
624f1fcb9a7947e9d888bc2eGoMLdRUjQ2OQKJOJeEP9RQ,53025.40014697581,1.1581957366067623,38.542754197080875
62850ce99a794782249dc1c7mCXdNIBcStCRGWinWoOqvA,51323.99163728673,1.052955142706577,30.695871571421815
625568df9a794741e114a762p0gt5C5WSQqX18Fb8yuQEA,39651.47545980506,1.0857066870350278,34.895038461861326
6249c58b9a794790fbfb3a72BiOLFRtLQW6sTZ_aYcGd1A,20224.756017677977,1.185815774568608,40.921260988756835
627e43e79a7947863d9a3d28f3ucRD7ITtefUxsYp7qHKQ,7828.092917688213,1.061622582012646,37.446023343000086
61fd57569a79478a98c7a954jxbeRzGsQm6f9UdSVdCCmg,12002.573208250717,1.1556310489058346,38.24965534359754
628252089a79471407fd4d16rmFwVXrNQV6UEhFesereGQ,6166.484216074001,1.0704307248815483,46.529753693660126
62483ba99a79473538e719003jWeun5QR7K9Hf5y6sYL_A,31215.81608284517,1.1699982136430231,39.07858407968366
626633779a79475c0264eb97GicKTSv4TfGgkznN_G7t5w,2129.453354997244,1.0598943396095786,41.37758291729599
62920ccb9a7947093f7ce616XlBcJK-MRCiOI3hfxZdXdA,20158.33836865891,1.0530666346393072,29.363599130330467
6282a5429a7947336f8d64b8nnRk0rTkR16wROQJXr400A,11176.160219069418,1.0694704367087189,34.73880677114483
61fa3cd39a7947d756cdca0cemHDBURNSW6B7dsxlC7yLA,20114.064524820456,1.180766008186965,44.13571260323495
625ecc7e9a79473b4f8aae9c4FuODp-kS0aDzavwnWjyNA,21591.623865163754,1.0559010499411539,24.61181189655686
6255c0729a79476baad93bc2UFPFZw03Ry-nMO_5XCjkcA,60496.10750417711,1.0755222980506385,37.842394106380034
62919afd9a794774d24be856OSGBeNzCSPW_GmbG6-irTw,2450.896969650963,1.0618518722297698,39.414417965265685
623b303f9a794761344bc2a4RHWeYizkRa-wvE9e-wm44w,24270.03622891738,1.1351113547712823,38.60334830894575
62861c019a7947d5857eb3e20nWLHpTJSLCbo8ROSKLc9g,6119.422552403579,1.0657210402391724,39.11704636666231
627ab92e9a794751851fdf3eBfWBRacaQCOaQ1S_LWwXMQ,18489.45799552363,1.0701223680347067,35.56136059548877
6270b77a9a79479ad6dedbd1tu-AquxyRMO2GORTYaN6_A,9632.356164517267,1.064780523461115,37.876214821967544
628e66749a7947654775ae3exr83ycafQzWgDeMX52VPfw,20345.825722737438,1.064691363743919,29.959767836430107
6246b4b79a794743ce9efdc9Ix6iqt0VQa-LYukRCxK6oQ,26549.628927664446,1.1654334507459116,41.76134697928373
628fa9b49a7947dbd44f440bHqCvEqPQSC-5NBbX7p_etA,23335.242661929577,1.057082444954537,29.255363140474188
61f95e8d9a7947970d73a5c4uZqPcS5NT5-YlnOXRJL-Ew,18087.352412065135,1.1566286099637775,32.842046309257725
61fc32499a7947191f1d6af0ZAgOWRlASWKbo7ONGv-QAw,9080.85572167263,1.201161403463936,48.65970092145801
62933cc39a79474b94a34ea9rbu9MdiVRWi9g5n92kNGpA,5929.451067238475,1.056298608965699,38.021509724746
628b49009a7947bf170e8190pWFEWX6zR_yC1OkesuMlnA,12080.902331623092,1.0678972056049523,34.89934766410451
61fc6f9f9a7947256d8a90e7gZXyjv6UQiG2NsAYfODHiw,23003.96349705053,1.160741876311682,38.60269258800446
6257a04e9a79477e079ed071QIES5rIgS3G0hCPDoqVzDw,12205.166344995843,1.0606014381919904,31.215227538248303
623e38cc9a794712a0892f2dAIcdWGmRRNqJ_RYeYfeTig,67502.9673175287,1.149936933018748,36.10984126038538
620280679a79478b1ac68257hLI2jEQ2TdqUSep4_YVBYw,13258.265894479453,1.174872985563324,41.726298146438445
625401d99a7947bbde7cebb5Zt-SUqtxTZWwjJDS1cRSUw,37046.04861547004,1.0514070223931824,19.698401887006945
6201cedf9a794740603d6b73ZzYEG3hWTMydOR6R-klEwg,10604.068778920271,1.1750110552030566,42.42484248882067
620fd7409a7947aaa25d8377KwRX8wrgS9K8Amielf7Guw,163053.17517166527,1.150443852738382,33.88791229952084
626e38b99a7947124a7e8c3aqIN_x8M9Rt-8Y60sffT0Bg,5950.901564942225,1.0587294583658502,29.584901606853514
623324609a794755e58a6f54UXmfblMDT5y14P2ww7YhEQ,52589.13675630453,1.1398819752484735,37.85102425677724
620742d19a7947acb4dbf54afk1WrzpMQa-GHKnWBDjECQ,15065.638180417587,1.167422648056298,35.21966583927137
628c559a9a794719bb2ce62cofOKsXyGSx-bRQBt2dIETA,8432.40440130225,1.0649822127554405,33.07461541082129
627f594f9a794750d077ac9cWlh01JNEQ5eLIeO6G7EPNg,11344.291466640272,1.0640455806264746,39.156116261732926
626acaf89a79479c932ab6cdR2IxLWUPRmO2kQBr8-HJ8w,9549.770132298036,1.0577701955082632,31.485241559700494
6267e33e9a79470add2c62e3WnuGspxnRk2IWL_TYyu3ow,7896.234758553077,1.0556154648461773,28.435873145749422
625710e59a79475dda974be3LIC8WVXkTiWtf9Wvb4M1xA,15966.243290562716,1.0559232728143286,32.97003482437241
626978ac9a7947239945d3d99Ll9q3RySXCmt50-9PJ2jw,21679.702606641164,1.0504705311921254,22.77483894449735
620a155f9a794766b4ddc918fUszibetR6qECabLytyMqw,72436.67290933174,1.1403819223024576,29.793142998259622
623983b99a7947b9f128c85dpjpi_7HfRw2aJn1tbHRTPQ,198111.81227414665,1.1793755929185628,38.21366471692425
62601cf19a79472a72866c68bIF7iXeTT-qgpsUkq5Qjww,16155.892047191912,1.0617544235623344,33.235482985381815
6282535c9a794713ac5b996eWjW7BbFvQVuM0gEJOJ44UQ,16317.8725313432,1.0523525631584265,24.16248302039989
625a9b3d9a794785eff10716lUOBSjkXTYaOOzDnCcDtDA,39789.058256399825,1.0487859935476533,35.272254208835164
62541f409a7947ca585aa5abo0K-2UbuRHSCURTm1o10hw,12134.301837780764,1.0585691007413833,26.404765751032983
6256df119a79474a19bea8b791_wyExyQxmR3FV7HnbwrA,22612.03872618557,1.0578783193985686,31.817673934080418
62603f3b9a794737581f6c6e1PrjGkXHQKKtSRe_fYbUcg,12927.201305267576,1.0587161307092743,34.52122299548775
620270cb9a794783b02d6000FcJyHDRbSHylVDOv55Aukg,124338.91418140441,1.1656300112570543,39.42582264340935
626ba98a9a7947dded22a0e2r6CqHMbZTga2hl5utKMX9g,5534.9166647161,1.0463053866886118,31.125099633041273
626453bb9a794779d32c4b7cNJ7o7x_7RwuVz4qEw7jRLA,1720.3195924047286,1.0520019484207503,41.01655438709374
61f9e38b9a7947bda828a9daBGqE5tfuTxeanLvshi8hGw,19977.258892306163,1.1567654786138601,36.487766217180486
620a54af9a7947054cbbea6aVi5JyL2nTyK2rpQAfICjKg,19422.868708155278,1.1869434272683732,42.6258582882613
62382ce99a794742a6dfe668HyG3_PV-REaD7Mbuc_qZig,106310.88322488056,1.1597976882998302,40.460132405155
627415cf9a79472d4bdca3fa8VZNOqP7Q6GjxQwpF4EmJQ,8918.761561562886,1.0861034740884403,34.3901419214201
624770469a794709ab41a2edZADsrTW9QjqQhed1-QSdhg,65116.58893391756,1.18168925477936,40.752631797376175
620608d29a79473c8cc3dcb4TOkHE8peS4mnQfhVY6uETQ,42415.03912660133,1.1488140173564856,35.06696439470927
624d74419a794745f5095c9785o_o-7ER_2pYp2aQOhY1Q,19787.229100237673,1.0913451861057564,28.01766187270318
6273ea389a79471e1192738eGyl27lB0QFW6cUuwiuQ8xA,7484.684939593033,1.0487758673723064,27.039998102396762
6253e9289a7947ad471500a7ZwR05eF3TgOZR8CwC8QF6A,-1001.3569536097966,1.0605234693008754,29.03169033840716
627a67f59a79473c76334a58d-ty3mZYTcWtpTnNEiS-_Q,15763.870053947114,1.0628978346377342,28.616537720114135
62543d319a7947e0d0bbf9feRvqVpFyESUqVOjAHYpx4qA,1934.3114913084682,1.064154255087564,28.398413511784405
61fd48c49a7947853ac89992Eg6t0d9IT-Oh0gOQJsnwpA,23473.441717755686,1.1705079146097748,40.00930810161462
624d661b9a79473f7416fe26IOrn2VSSTFq1lnfWNWSjmg,173067.10624824231,1.170319474896666,35.51378269050556
62921afd9a79470c52363ddbycovRONJRxOwxXQp9kZ_JQ,10615.032919506197,1.0542036464176305,26.61912383976839
625e16fd9a7947eb04eb3afaahBNANYJQ4q71l_5bfc4hg,4356.253631474072,1.0542497001575115,38.672445242727406
6281df209a7947dc977962a8w2oYQcAYSpKKPZIVuxNv3A,25376.314002683255,1.059861911832901,28.999815594883586
6250aebd9a79477179d3fc0abTicp8FURqqf_sUIPQNc8Q,7160.9201751783,1.0567688018900832,28.13492656118234
620593879a79471f11cbc442zzIt_lvVSxGHH4PFivaj0A,10022.423440964914,1.2033888387536928,46.74288814806566
6267b2ea9a7947f1272fe182ZHr1365cRwesE1BO1cTSTw,47751.439014532865,1.049419215059321,32.00674852407457
623d5ff99a79473d710327cf87E2PoRDQpSINmkoNNyC_g,76196.51553606102,1.1323195694524066,42.07523620437907
628fc55f9a7947e3ecee16855K5GmbcURfmjEHNyG9jUPA,5511.553861567361,1.065529201968842,36.33727760916548
6209b5ba9a7947446de26576wIqzK06xS62_85SZ-_jM5A,6072.160694709215,1.1734677088382588,43.38755365610962
6257e9a59a79479c163ae439VXmiNqENQAejKPy2TBgkYQ,10123.894992698835,1.056353940656702,31.31259441587367
623edde79a7947375a65bc5cljg2IrgTQ0qGVJxkVx9gfg,55280.94878943234,1.1311874365384653,33.132515499215955
6246f61a9a794763e7611666nUKwsp6MSq2ZVmWEqHeUbw,22227.023681275547,1.1646833123074993,40.22181260078003
61fab3b59a794716ef6cd9b87N5JbHqCT1iUVVT_CTv-eg,16793.649829568476,1.1657429740486227,36.00388352615901
62726fb79a7947174f2c6396ndruDIIMREGrctxMQLO6qQ,10807.011965779548,1.0653996074553835,27.47060469076532
625517799a79471e76fdf7a69Bb90QB4Qh2v7mN1rWUfzA,27029.942483521816,1.0610859675135953,28.52744539859686
628b94369a7947e52a75ddd2imqTssc8RWmuYlbRgEv_6A,419.22427706774397,1.0607739663785591,35.63420676778118
62464bff9a79471d3a9091bdyBaFkEL3R7ibKMevxBfWBQ,46330.84419848994,1.147877009070181,30.68552449109407
609d11a69a79477cef513697JmK_JOsmSnWmjiQfqquJfw,14273.746638116601,1.0727203207638847,26.120706683179066
624bd4a09a794734a02abe635sHoC5DQRYyOR92V_ypG3A,81240.35356756559,1.1396962096687868,29.5585965504243
6246ee699a79475f62e29586lkzBzA2GQOekTIrCqMlmQg,25464.142776617402,1.1635511417202318,36.09722218266904
627fa0009a7947615d3ee079HdMF3sQ7Q0K8NG0AEPf7Vg,35415.18465666592,1.0630355086625651,26.798527172594945
626384d69a794748ab83346am_e3JQPGSpug0qF0PvlAcw,5608.947223103645,1.0455865717268629,29.691921596783303
625eb2999a79472f980ec8f5K5sOFaWERdOYSmNLE6kVmQ,7978.211634134084,1.0567450138814933,30.826130843914726
6260cb039a7947590cfed3f3HVQLtTOFQg23_Zc9Taqn7Q,7268.140502374521,1.0635633736136387,40.20525498795677
624449f39a7947601793fbd43LqF1CAmQ8CThiHpaJRLyg,42042.42755027539,1.1304662834233963,35.87567136488084
624467e59a794770ffc56779zqrrfYgQROiOD6fgVNvw3Q,68852.94562408306,1.1208042920140833,29.204517461840563
62378e5f9a794717cec1099bqkPlGr-qQwO9LmBRDDi76g,8251.9620885127,1.194932559934442,42.19686207160412
624680c19a79472b07d3beb80kvS1w9qTiu8KYcGTOMywg,99925.366971686,1.1633513098998531,38.833586433175995
61fca99f9a7947323cee8abfQHSiixUSQfGHUgGo1MbBVg,44107.07709143128,1.1255555474960603,55.106654277908405
61fac9dc9a79471d479d3b9apI0_tiTMRU6MTLC67M3ykg,27197.002704089697,1.1642413293913823,28.19346017617491
6249c3739a7947925657d45e1YzCEfy8QvSfSLP47PspXw,143660.45421750803,1.1709422821259048,34.11461997135416
6274d1499a79475ff0070a58Rz8BSmP8R5aP2QRjQeYfYA,14695.0791459104,1.0580046423077971,34.67921529290548
62561e609a79478153ae30185kj_AZ4iSDq33bBeyryGLA,709.901899947432,1.0609953119896811,44.67650456230957
61fd5cfb9a79478ce58a5deaWHgu0dA5QEyERZhnz4RZqg,112196.05129517845,1.1450951042068647,23.676066300605267
61fbb2609a794765c9ba9191MfrZsSBERcGgYNo7D6cItg,11151.607410936162,1.1499998331337713,31.27189440451026
624ea4cf9a7947a631c328baWxNQ1fCHSy-Pb8dCaoDCQA,50032.851022919596,1.1602552909623238,32.8571596888414
6244c29b9a79478f9a339bca0RwqdNMOSfeAefxAr_8Wwg,18627.080049877783,1.1294999619472166,29.657953987377027
620263a09a79477abdf73d2blf_K9sZzQdaZf3FZxFfnYQ,17660.745381080254,1.1595027448944442,36.48170245088107
62895c859a794748fb81edeb7-q4a66gTiOEBZCgGyYLww,3291.434490463398,1.0615184877643213,40.378677409730145
628cd9839a7947555da62ab6nGLl-ynSR0mwfS3PdLEbCQ,5010.887503591792,1.075304128722196,42.43665488959178
62023cfc9a794767710363001czAU5n5QTqze8sze8-39w,86424.83702387667,1.1468087604251953,31.377923663414787
61f873769a79472c64f0b26dFcOHgy-0Q0qSH96tt5qqpw,11818.541322493656,1.166826257545889,42.14024706660823
620a042a9a79475e8d61ea64n1uePA2FRf-6KZ1gov5k1g,22881.772202598957,1.174751143085534,39.4053174131617
6203a87e9a7947ef0226f481SwaKVAdYSHiXAT2_djlKFg,23131.968417488704,1.1298350582297105,20.58819428668749
628835629a79470c55045324d6dCnDdWRVqUuQvxhktt_w,4978.704475126382,1.0583350422164297,36.7577061535485
6204d7a79a7947551d4c31202kxwfIEhSouz7KvHumYMwA,13724.474134774118,1.1631045879071988,37.168480302102864
627ef6419a7947316b35e3abZiGC6FoJSeCGwH_-qE0Y1w,432.1617104893048,1.0544837744853448,42.04951307363005
6256ef3a9a7947508911fa88Mv9CmwYaSdmKYWpSXvMD1g,757.0295060998687,1.0635311562453023,31.261203175318915
625a884a9a7947806352a0e2hLmRO0r-RQ2O_R7dYhFPEw,3383.5240927718405,1.065455559938216,40.196425541165674
6256a3859a79472db87aecce8qi7X_ZxSxiG_tSdb0mVqg,30883.8929928163,1.0832073167740899,34.36152862521201
6209f58d9a79475653c0f910rRfXCrPgSPqDFR17lFUmkg,23404.078620970373,1.1783163787631288,40.00859853478159
61ffc1d19a794721f361d83c4FUpFMtrRMCKDNRPvB4KGA,63844.9120404673,1.1720016515273457,36.850126806143976
62875b0c9a794745373bb596fB7DCWaQRC-rvGv2OFQL1Q,-97.48600815434838,1.0590176914873553,31.296569298318822
62543f679a7947e285c71eb0JxXQbabUQD6f5C6XrKy-sA,25247.788249430887,1.0583273376656819,22.438094594743646
61fb68439a794742415ee23cIlLO8Ji5SgCzPBp1bkdqaA,17273.9911242307,1.1368565837119917,18.96597541152697
62697cc49a79472497f950c3WxOkftIpRh-9pmxQ-lTtEg,6975.648156838946,1.053534736648385,35.15605790331637
6284a3179a79474fbc06511dUS8_ETYrQv-9teOt6ZeoVA,1075.3584692846234,1.0588295513080301,31.764728804047774
625c455e9a79476223b1225bDftVX3_FSrC-Ra16zvfIJw,20140.12768072051,1.052785628260558,27.40802908829767
624c2c819a79475afae75086exWaNqt-QmKcchXKQ-8KNw,88764.08643077221,1.1765880481945192,38.697528794100485
625e53079a7947fe5c281f49WbKDLbR-RQCrczgwsljouA,12163.263290087685,1.0755957854526346,40.47023255291687
6208ecec9a79471716d77c173sQx0QxZSTeMSXl3d5iFew,17057.252392584058,1.156774459742329,38.32777927438731
6241dfdf9a79470e92ec56b9iHVtY9lbTU-GLGGnJqxtFQ,229517.6069846538,1.1413911564377528,28.215814627642054
6267dd639a79470480de91b0y0tj_DWZTuq_nyI8VwSG2Q,5408.038891228414,1.0460195441299556,23.368625832509498
6255d8ee9a794773312488feOCuGG0ncRZion7Xa6R4jhg,-1320.76618476781,1.0660532317213456,41.931525344075105
62754e259a794798a5c09bb4VY2W-4dhRzKDVzxczsHP9A,10902.74217370405,1.0662859942576968,24.676016312826576
620ad2869a794737d476ed56UQMiA_QGQNWAmdUUughheg,20274.26136119468,1.176712698384115,43.22136540854533
627cdf259a794701f2ef3e98dYYtCDh4SjWIQEVTIip2AQ,7488.427719952164,1.0523843217077278,29.145692553347658
6256755d9a79471559b07dda3vQFC_XCRLi5Xff-7NlSXw,92561.50827093318,1.0957829040533502,43.71663319857435
6240865c9a7947965fdd686eVRpXVaevTFuVxqrJE9PkIw,97755.72910268816,1.1620865873336839,37.66617681083097
620b67a59a79475fcb2aa73c2p1qR24ZTmmftHYloHIJAA,54886.326128634755,1.1712480106772898,41.46126761220904
61fa3ce79a7947d6cb0f7bbdYP8GU4tgRB2J38YiaZ122g,26928.86111615037,1.158956746743284,30.671593518250315
6267f6b49a7947159cb58de1I-_bYXhqQ3iVMWXvoSj5kg,3431.0243929600256,1.0486944519273798,35.1279197557199
62907fd09a7947151ab572edWcjRO9cFTA624uRk5iG5jg,12451.172581513598,1.0681121432264868,27.150749089027606
628829f19a7947074c805f2aAJ-sDkDxTiW3CsS9vENTkw,-8203.263867936563,1.049648587298787,37.14746523394395
626a025a9a7947431447d8d7hjT6kIDqS4iShD7bOlp1hw,4179.678628666021,1.0509039974569079,41.73427797303338
628380e69a794777cc60d6bfNNeDJQ7RTwWSGfKg0wl1lw,30767.38337875159,1.0625220344310173,24.659880448878262
628c98fe9a79473359976b7aFwkbbrZyR12udnMnOfu8nw,12171.90190341101,1.0796106534340137,39.79149791013814
61fec0e29a7947e7800a8bffHoj4X3jcTuKyzJP14NF7cg,16536.454667386017,1.1644849014429355,40.42740896133864
61ff62689a79470860259dfboltv7HVhTieNBdGC4qfxnw,23731.26232608465,1.1629500617312993,32.06147335353281
623d9e319a79475d770b46c6TY3-vELBTSeqPjKvlW61rg,119030.3514275104,1.1213743382266699,29.910579079078246
620a6e759a794713131a9073rIFnkPjjROykwFf6ko8i9Q,21898.202269070658,1.1590798353267888,36.49083461803467
6246eb579a79475ee064abc0aRHnbxeHRjCX2LOVxeerug,24663.309934765086,1.1695071843716127,43.41479213794479
627297069a79472b862c0131oRR_k3O6Qq62pj_ObyQBCg,864.1717936073583,1.0634898544632738,31.632730796701402
61fa4f1c9a7947df18f28c26PbWYS59LQMSCP_QI31xtsw,24520.318643280454,1.155305080923013,29.97931117875342
628f2a549a794797b45d3a19yNmiFnPyQFa9aXN-U41jew,9042.08057794975,1.0558258991096783,28.85492950031816
628c18079a79470e481c4d03hHAhc8c9S3y3PBbd9TPtlA,11043.588998645013,1.0583133582209396,38.057961275911495
627b5bee9a7947753b3b7315l6nbm7NwTDuLBGpikUAngA,10420.499249987486,1.0611227740209515,33.51415812895324
624dcecd9a79476ffce38e45LjZFd0piS8yl7MvShx0rLw,33777.675669972545,1.1615694376785213,38.35808879135906
